dataset,record_id,input_smiles,smiles,MolWt,cLogP,HBD,HBA,QED,SA,HeavyAtomCount,NumRings,NumAromaticRings,TPSA,NumRotatableBonds,BertzCT,BemisMurckoScaffold
ZINC,,Cc1ccc(CN(C)C(=O)c2cccc(S(=O)(=O)N3CCCc4ccccc43)c2)o1,Cc1ccc(CN(C)C(=O)c2cccc(S(=O)(=O)N3CCCc4ccccc43)c2)o1,424.5220000000003,4.001720000000003,0,4,0.6206818553503379,2.2943904128286885,30,4,3,70.83000000000001,5,1183.173602977599,O=C(NCc1ccco1)c1cccc(S(=O)(=O)N2CCCc3ccccc32)c1
ZINC,,Cc1cc(C)n2nc(C(=O)OCC(=O)Nc3cccc(Cl)c3Cl)nc2n1,Cc1cc(C)n2nc(C(=O)OCC(=O)Nc3cccc(Cl)c3Cl)nc2n1,394.21800000000013,2.843440000000001,1,7,0.6837095455610179,2.3656141048482766,26,3,3,98.48,4,1018.533016835038,O=C(COC(=O)c1nc2ncccn2n1)Nc1ccccc1
ZINC,,CCOc1cccc([C@H](C)NC(=O)C(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)c1,CCOc1cccc([C@H](C)NC(=O)C(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)c1,391.81100000000004,3.4628000000000014,2,5,0.4447279734458861,2.534325290553637,27,2,2,110.57,6,871.8256419121561,O=C(NCc1ccccc1)C(=O)Nc1ccccc1
ZINC,,Cn1nc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c2c1NC(=O)C[C@H]2c1ccccc1,Cn1nc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c2c1NC(=O)C[C@H]2c1ccccc1,425.83200000000016,3.7081000000000017,2,6,0.4874560827754099,3.1062133673938135,30,4,3,119.16,4,1175.4399811411536,O=C1CC(c2ccccc2)c2c(NC(=O)c3ccccc3)n[nH]c2N1
ZINC,,Cc1cccc(C)c1O[C@H](C)C(=O)Nc1ccc(CCC(=O)N(C)C)cc1,Cc1cccc(C)c1O[C@H](C)C(=O)Nc1ccc(CCC(=O)N(C)C)cc1,368.47700000000015,3.730240000000003,1,3,0.8100501279977403,2.452185789514136,27,2,2,58.64,7,777.4552310088169,O=C(COc1ccccc1)Nc1ccccc1
ZINC,,COCCN(CCC#N)[C@@H]1CCC[C@H](S(C)(=O)=O)C1,COCCN(CCC#N)[C@@H]1CCC[C@H](S(C)(=O)=O)C1,288.41300000000007,1.2042799999999998,0,5,0.7038562729132753,3.5465842902961215,19,1,0,70.4,7,402.6016169843589,C1CCCCC1
ZINC,,CC(C)[C@H](CO)NC(=O)NC12CC3CC(CC(C3)C1)C2,CC(C)[C@H](CO)NC(=O)NC12CC3CC(CC(C3)C1)C2,280.41200000000003,2.2713,3,2,0.739563855954135,4.146200136050779,20,4,0,61.36,4,345.3889494864495,C1C2CC3CC1CC(C2)C3
ZINC,,O=C(CCc1ncc(-c2ccccc2F)o1)NCCc1ccc(Cl)cc1,O=C(CCc1ncc(-c2ccccc2F)o1)NCCc1ccc(Cl)cc1,372.8270000000001,4.425600000000004,1,3,0.6672926830274388,2.0387211817713524,26,3,3,55.13,7,877.5275115727097,O=C(CCc1ncc(-c2ccccc2)o1)NCCc1ccccc1
ZINC,,COc1ccc(-c2nc3cc(C)ccn3c2NC(=O)c2ccccc2OC)cc1,COc1ccc(-c2nc3cc(C)ccn3c2NC(=O)c2ccccc2OC)cc1,387.43900000000014,4.579220000000003,1,5,0.5444063422527129,2.1250838279160345,29,4,4,64.86,5,1179.92513256562,O=C(Nc1c(-c2ccccc2)nc2ccccn12)c1ccccc1
ZINC,,CC(C)NC(=O)CNC(=O)[C@@H]1CC[NH2+][C@H]1C,CC(C)NC(=O)CNC(=O)[C@@H]1CC[NH2+][C@H]1C,228.31599999999997,-1.4009999999999971,3,2,0.5533885764646161,4.14061654538951,16,1,0,74.81,4,265.9552898096536,C1CC[NH2+]C1
ZINC,,c1ccc(C[NH2+]Cc2ccc(N3CCCCCC3)nc2)nc1,c1ccc(C[NH2+]Cc2ccc(N3CCCCCC3)nc2)nc1,297.42599999999993,2.1205999999999996,1,3,0.9192875940518722,2.9178191613825604,22,3,2,45.63,5,545.0596561403239,c1ccc(C[NH2+]Cc2ccc(N3CCCCCC3)nc2)nc1
ZINC,,O=C([O-])C[C@@H]1C(=O)NCC[NH+]1Cc1ccc(F)c(F)c1,O=C([O-])C[C@@H]1C(=O)NCC[NH+]1Cc1ccc(F)c(F)c1,284.26199999999994,-2.0118999999999962,2,3,0.6707345666133618,4.7713608893389425,20,2,1,73.66999999999999,4,536.3475954845793,O=C1C[NH+](Cc2ccccc2)CCN1
ZINC,,CC(=O)N1CCc2cccc(NC(=O)[C@H]3C[C@H]3c3ccccc3Br)c21,CC(=O)N1CCc2cccc(NC(=O)[C@H]3C[C@H]3c3ccccc3Br)c21,399.28800000000007,4.100300000000003,1,2,0.8451204317225035,3.1036995173594466,25,4,2,49.410000000000004,3,864.5247002029254,O=C(Nc1cccc2c1NCC2)C1CC1c1ccccc1
ZINC,,COC(=O)c1cccc(C[NH+]2CCN(C(=O)c3ccco3)CC2)c1,COC(=O)c1cccc(C[NH+]2CCN(C(=O)c3ccco3)CC2)c1,329.3760000000001,0.6071,1,4,0.8349159541753499,3.2398080548261383,24,3,2,64.19,4,703.5686568608465,O=C(c1ccco1)N1CC[NH+](Cc2ccccc2)CC1
ZINC,,Cc1cc(C(=O)N[C@H](CO)c2ccco2)cc(S(N)(=O)=O)c1C,Cc1cc(C(=O)N[C@H](CO)c2ccco2)cc(S(N)(=O)=O)c1C,338.3850000000001,1.0072400000000001,3,5,0.7505860307367406,2.86078403496019,23,2,2,122.63,5,812.6428240485932,O=C(NCc1ccco1)c1ccccc1
ZINC,,Cc1cc(CC(=O)N2CCNC[C@@H]2C(=O)Nc2ccc(F)cc2)on1,Cc1cc(CC(=O)N2CCNC[C@@H]2C(=O)Nc2ccc(F)cc2)on1,346.3620000000001,1.1037199999999996,2,5,0.8657445840783802,2.8284695833690243,25,3,2,87.47000000000001,4,759.5083818355582,O=C(Nc1ccccc1)C1CNCCN1C(=O)Cc1ccno1
ZINC,,CCn1c(C2CCN(C(=O)c3ccc(-n4ccnc4)cc3)CC2)nn(C)c1=O,CCn1c(C2CCN(C(=O)c3ccc(-n4ccnc4)cc3)CC2)nn(C)c1=O,380.45200000000017,1.8072,0,7,0.69155636237651,2.5217910062011253,28,4,3,77.95,4,1008.1507528688124,O=C(c1ccc(-n2ccnc2)cc1)N1CCC(c2n[nH]c(=O)[nH]2)CC1
ZINC,,C[C@H](NC(=O)C=C1CCSCC1)c1ccco1,C[C@H](NC(=O)C=C1CCSCC1)c1ccco1,251.35099999999997,2.9102000000000015,1,3,0.8398676571623794,3.459618632351752,17,2,1,42.24,3,389.56177828065734,O=C(C=C1CCSCC1)NCc1ccco1
ZINC,,COc1cc(C2(C(=O)NCC(C)(C)C(N)=O)CC2)ccc1C,COc1cc(C2(C(=O)NCC(C)(C)C(N)=O)CC2)ccc1C,304.39,1.66292,2,3,0.8384017558287905,2.45296102296925,22,2,1,81.41999999999999,6,603.921655484884,c1ccc(C2CC2)cc1
ZINC,,Cc1c(CNC(=O)Cn2cnc3ccccc32)sc2nc(-c3cccs3)cn12,Cc1c(CNC(=O)Cn2cnc3ccccc32)sc2nc(-c3cccs3)cn12,407.5240000000001,4.098820000000003,1,7,0.4770670991238834,2.7515803401598493,28,5,5,64.22,5,1278.9100877577298,O=C(Cn1cnc2ccccc21)NCc1cn2cc(-c3cccs3)nc2s1
ZINC,,Cc1ncsc1-c1nc2ccccc2n1CC(=O)Nc1nnn[n-]1,Cc1ncsc1-c1nc2ccccc2n1CC(=O)Nc1nnn[n-]1,339.36400000000003,1.2491199999999991,1,8,0.5950783527510207,3.4788657710229858,24,4,4,112.58000000000001,4,1003.070606797083,O=C(Cn1c(-c2cncs2)nc2ccccc21)Nc1nnn[n-]1
ZINC,,C[C@H]1CN(CCCNC(=O)[C@@H]2CCC(=O)N2)C[C@H](C)O1,C[C@H]1CN(CCCNC(=O)[C@@H]2CCC(=O)N2)C[C@H](C)O1,283.372,-0.11949999999999772,2,4,0.6902510211755449,3.316431277889495,20,2,0,70.67,5,351.57329118963696,O=C1CCC(C(=O)NCCCN2CCOCC2)N1
ZINC,,C=CCN1C(=O)/C(=C/c2ccccn2)S/C1=N\c1ccc(C(=O)[O-])cc1,C=CCN1C(=O)/C(=C/c2ccccn2)S/C1=N\c1ccc(C(=O)[O-])cc1,364.4060000000001,2.2351,0,6,0.5998637553478197,2.9356870778212496,26,3,2,85.69,5,905.3864060452111,O=C1NC(=Nc2ccccc2)SC1=Cc1ccccn1
ZINC,,O=C(CN1C(=O)/C(=C/c2ccc(F)cc2)SC1=S)Nc1cccc(O)c1,O=C(CN1C(=O)/C(=C/c2ccc(F)cc2)SC1=S)Nc1cccc(O)c1,388.44500000000005,3.3712000000000018,2,5,0.6208514047143857,2.132497350369876,26,3,2,69.64,4,912.9071544807886,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)Nc1ccccc1
ZINC,,O=C(NCCC1=CN=NC1)[C@H]1CCCN(c2nc(-c3ccccc3)nc3c2CCC3)C1,O=C(NCCC1=CN=NC1)[C@H]1CCCN(c2nc(-c3ccccc3)nc3c2CCC3)C1,416.5290000000002,3.7047000000000025,1,6,0.778253606916431,3.3487572761939974,31,5,2,82.84,6,1016.229632147913,O=C(NCCC1=CN=NC1)C1CCCN(c2nc(-c3ccccc3)nc3c2CCC3)C1
ZINC,,CC1(C)SC(=S)N(N)[C@H]1NO,CC1(C)SC(=S)N(N)[C@H]1NO,193.29700000000003,0.2772999999999999,3,5,0.3157271243021618,4.569694066557247,11,1,0,61.519999999999996,1,184.5663436239045,S=C1NCCS1
ZINC,,COCCOc1ccc(NC(=O)[C@H]2OCCc3ccccc32)cn1,COCCOc1ccc(NC(=O)[C@H]2OCCc3ccccc32)cn1,328.368,2.3593,1,5,0.8245021316157761,2.8238319188654213,24,3,2,69.68,6,687.6730454007306,O=C(Nc1cccnc1)C1OCCc2ccccc21
ZINC,,C[C@H](C(=O)Nc1cc(Cl)ccc1N)[NH+](C)C1CC1,C[C@H](C(=O)Nc1cc(Cl)ccc1N)[NH+](C)C1CC1,268.76800000000003,0.9262999999999999,3,2,0.7116995596606797,4.004634278680678,18,2,1,59.56,4,459.54962055812393,O=C(C[NH2+]C1CC1)Nc1ccccc1
ZINC,,CC[NH+]1CCN(c2ccc(N[C@@H](C)c3nc(C(C)(C)C)no3)c(C)c2)CC1,CC[NH+]1CCN(c2ccc(N[C@@H](C)c3nc(C(C)(C)C)no3)c(C)c2)CC1,372.5370000000002,2.5734200000000005,2,5,0.8447945368302072,3.9958431866035333,27,3,2,58.63,5,756.1727265937417,c1noc(CNc2ccc(N3CC[NH2+]CC3)cc2)n1
ZINC,,O=C(NC[C@H]1CCC[C@@H]1O)c1cc(-c2ccco2)[nH]n1,O=C(NC[C@H]1CCC[C@@H]1O)c1cc(-c2ccco2)[nH]n1,275.308,1.5604999999999998,3,4,0.7893505005349397,3.233512333756593,20,3,2,91.14999999999999,4,576.2632628704196,O=C(NCC1CCCC1)c1cc(-c2ccco2)[nH]n1
ZINC,,Nc1ccc(Cl)cc1S[C@H]1CC(=O)N(C2CC2)C1=O,Nc1ccc(Cl)cc1S[C@H]1CC(=O)N(C2CC2)C1=O,296.77900000000005,2.3042,1,4,0.6865662105447922,3.0484996475799715,19,3,1,63.400000000000006,3,559.5742405111029,O=C1CC(Sc2ccccc2)C(=O)N1C1CC1
ZINC,,Cc1cccc(C(C)C)c1NS(=O)(=O)c1cccc(-c2nnco2)c1,Cc1cccc(C(C)C)c1NS(=O)(=O)c1cccc(-c2nnco2)c1,357.4350000000001,3.9692200000000026,1,5,0.7466384618725916,2.3565114559568627,25,3,3,85.09,5,980.5607088412876,O=S(=O)(Nc1ccccc1)c1cccc(-c2nnco2)c1
ZINC,,CC(C)C1CCC([NH+]2CCN(CC3=CCCOC3)CC2)CC1,CC(C)C1CCC([NH+]2CCN(CC3=CCCOC3)CC2)CC1,307.5020000000001,1.7484,1,2,0.7970695791783856,4.182968789879064,22,3,0,16.91,4,363.6314729584389,C1=C(CN2CC[NH+](C3CCCCC3)CC2)COCC1
ZINC,,CC[C@@H](NC(=O)N(C)[C@H](C)Cc1ccsc1)c1c(C)nn(C)c1C,CC[C@@H](NC(=O)N(C)[C@H](C)Cc1ccsc1)c1c(C)nn(C)c1C,348.51600000000013,3.8221400000000028,1,4,0.862548248217982,3.528885902240912,24,2,2,50.160000000000004,6,677.505165564816,O=C(NCCc1ccsc1)NCc1cn[nH]c1
ZINC,,CN1C(=O)[C@@H]2N=C(c3ccc(Br)cc3)C(O)=C2N(C)C1=O,CN1C(=O)[C@@H]2N=C(c3ccc(Br)cc3)C(O)=C2N(C)C1=O,350.17200000000014,1.9138,1,4,0.841050493833699,3.4821426427685314,21,3,1,73.21000000000001,1,708.6793469155074,O=C1NC(=O)C2N=C(c3ccccc3)C=C2N1
ZINC,,Cc1cc(NC(=O)c2cccc(F)c2)sc1/C([O-])=N/S(C)(=O)=O,Cc1cc(NC(=O)c2cccc(F)c2)sc1/C([O-])=N/S(C)(=O)=O,355.3920000000001,1.51442,1,5,0.6637680331253739,2.867993867266639,23,2,2,98.66,4,887.9322702747459,O=C(Nc1cccs1)c1ccccc1
ZINC,,CSc1ccc(NC(=O)N(C[C@@H](C)O)C(C)C)cc1Cl,CSc1ccc(NC(=O)N(C[C@@H](C)O)C(C)C)cc1Cl,316.85400000000004,3.6850000000000023,2,3,0.8146441655018218,2.902643249474801,20,1,1,52.57000000000001,5,466.4871673591008,c1ccccc1
ZINC,,Nc1ccccc1SCCCOc1ccccc1,Nc1ccccc1SCCCOc1ccccc1,259.37399999999997,3.8300000000000027,1,3,0.4862610173726563,1.7714595479077335,18,2,2,35.25,6,472.9296345512371,c1ccc(OCCCSc2ccccc2)cc1
ZINC,,C[NH2+]C1CCC(NC(=O)N[C@@H]2CCOC2)CC1,C[NH2+]C1CCC(NC(=O)N[C@@H]2CCOC2)CC1,242.34299999999996,-0.42109999999999803,3,2,0.6290337794206685,3.8774107830581883,17,2,0,66.97,3,246.13529613377526,O=C(NC1CCCCC1)NC1CCOC1
ZINC,,O=C([O-])[C@@H](CCCCO)c1cccc(Cl)c1,O=C([O-])[C@@H](CCCCO)c1cccc(Cl)c1,241.69400000000005,1.3360999999999996,1,3,0.7648763063310944,2.985411686127831,16,1,1,60.36,6,351.8720388930457,c1ccccc1
ZINC,,[NH3+][C@@H]1CCC[C@@H](C(=O)N2CCO[C@H](CC(=O)[O-])C2)C1,[NH3+][C@@H]1CCC[C@@H](C(=O)N2CCO[C@H](CC(=O)[O-])C2)C1,270.329,-1.8454999999999973,1,4,0.651003053275308,4.48787946852724,19,2,0,97.31,3,347.53491829725186,O=C(C1CCCCC1)N1CCOCC1
ZINC,,O=C(NCC1(c2ccc(F)cc2)CCC1)c1sccc1OC(F)F,O=C(NCC1(c2ccc(F)cc2)CCC1)c1sccc1OC(F)F,355.381,4.340300000000003,1,3,0.8370615022353792,2.509646810878653,24,3,2,38.33,6,710.8806635812253,O=C(NCC1(c2ccccc2)CCC1)c1cccs1
ZINC,,CCc1c(C(=O)NCC(=O)[O-])nnn1-c1ccc(C)cc1,CCc1c(C(=O)NCC(=O)[O-])nnn1-c1ccc(C)cc1,287.29900000000004,-0.38217999999999996,1,6,0.8075215465834652,2.6207942835621427,21,2,2,99.94,5,661.3586854973001,c1ccc(-n2ccnn2)cc1
ZINC,,CCC[NH2+][C@H]1CCN(c2cc(OC)ccc2OC)C1,CCC[NH2+][C@H]1CCN(c2cc(OC)ccc2OC)C1,265.377,1.2559000000000002,1,3,0.8412444913790543,3.59848534777721,19,2,1,38.31,6,409.13208957746957,c1ccc(N2CCCC2)cc1
ZINC,,COc1cccc(CNC(=O)N[C@H]2CCCc3ccc(F)cc32)c1OC,COc1cccc(CNC(=O)N[C@H]2CCCc3ccc(F)cc32)c1OC,358.41300000000007,3.7197000000000022,2,3,0.8563835579263915,2.6024404605909215,26,3,2,59.59,5,794.6209158882475,O=C(NCc1ccccc1)NC1CCCc2ccccc21
ZINC,,C[C@H]1CCCC[C@H]1NC(=O)[C@]1(C)Cn2c(cc3sccc32)C(=O)N1Cc1cccs1,C[C@H]1CCCC[C@H]1NC(=O)[C@]1(C)Cn2c(cc3sccc32)C(=O)N1Cc1cccs1,441.6220000000001,4.873900000000004,1,5,0.6277219380317263,3.7810485108917558,30,5,3,54.34,4,1083.5152418174894,O=C(NC1CCCCC1)C1Cn2c(cc3sccc32)C(=O)N1Cc1cccs1
ZINC,,COCCn1c(C(=O)N2CCN(CCc3ccccn3)CC2)cc2ccccc21,COCCn1c(C(=O)N2CCN(CCc3ccccn3)CC2)cc2ccccc21,392.5030000000001,2.6832000000000003,0,5,0.620386659385177,2.255052070842492,29,4,3,50.6,7,945.9260554429085,O=C(c1cc2ccccc2[nH]1)N1CCN(CCc2ccccn2)CC1
ZINC,,COc1ccc(OC)c(CNc2ncc(-c3ccc(Br)cc3)n2C)c1,COc1ccc(OC)c(CNc2ncc(-c3ccc(Br)cc3)n2C)c1,402.29200000000003,4.478900000000004,1,5,0.6607656874493115,2.2026033488526977,25,3,3,48.31,6,859.6058070542106,c1ccc(CNc2ncc(-c3ccccc3)[nH]2)cc1
ZINC,,CC(C)OC1CCC([NH2+][C@H]2C[C@@H](C)N(C)C2)CC1,CC(C)OC1CCC([NH2+][C@H]2C[C@@H](C)N(C)C2)CC1,255.42599999999996,1.3786000000000005,1,2,0.8221104180977588,4.675621778680677,18,2,0,29.08,4,238.8781564351707,C1CCC([NH2+]C2CCNC2)CC1
ZINC,,COc1cccc(-c2cccc(NC(=O)NCC3([NH+](C)C)CCOCC3)c2)c1,COc1cccc(-c2cccc(NC(=O)NCC3([NH+](C)C)CCOCC3)c2)c1,384.5000000000002,2.1773999999999996,3,3,0.7153430263027725,2.9997983138934323,28,3,2,64.03,6,801.1189165042863,O=C(NCC1CCOCC1)Nc1cccc(-c2ccccc2)c1
ZINC,,CC(C)Oc1ccccc1NC(=O)N1CCC[C@H]1c1nc2ccccc2[nH]1,CC(C)Oc1ccccc1NC(=O)N1CCC[C@H]1c1nc2ccccc2[nH]1,364.449,4.719100000000004,2,3,0.7036505661236871,2.611180512047321,27,4,3,70.25,4,917.0144201128923,O=C(Nc1ccccc1)N1CCCC1c1nc2ccccc2[nH]1
ZINC,,COC(=O)CCn1c(=O)cc(C(F)F)c2cn(Cc3ccccc3)nc21,COC(=O)CCn1c(=O)cc(C(F)F)c2cn(Cc3ccccc3)nc21,361.3480000000001,2.7470000000000008,0,6,0.633450053377444,2.5998941891475393,26,3,3,66.12,6,980.505156095482,O=c1ccc2cn(Cc3ccccc3)nc2[nH]1
ZINC,,Cc1nnc2ccc(N3CCN(Cc4ccccc4N4CCOCC4)CC3)nn12,Cc1nnc2ccc(N3CCN(Cc4ccccc4N4CCOCC4)CC3)nn12,393.49500000000023,1.5915199999999998,0,8,0.6670491657009392,2.422920377692961,29,5,3,62.03,4,974.0749915967997,c1ccc(N2CCOCC2)c(CN2CCN(c3ccc4nncn4n3)CC2)c1
ZINC,,CCOC(=O)c1cc2ccc(OC(=O)C=C(C)C)cc2oc1=O,CCOC(=O)c1cc2ccc(OC(=O)C=C(C)C)cc2oc1=O,316.309,2.8413000000000013,0,6,0.37317619940855895,2.3565639487980086,23,2,2,82.81,4,839.7726816585938,O=c1ccc2ccccc2o1
ZINC,,COc1cc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c(C)cc1C,COc1cc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c(C)cc1C,378.46900000000016,2.962040000000002,0,4,0.8208240116630318,2.0359391048482767,26,3,2,49.85000000000001,4,906.9954067469953,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1
ZINC,,Cc1nn(Cc2ccccc2Cl)c(C)c1C(=O)N[C@H]1CCCCNC1=O,Cc1nn(Cc2ccccc2Cl)c(C)c1C(=O)N[C@H]1CCCCNC1=O,374.8720000000001,2.6001400000000006,2,4,0.8631944661679662,2.7781869334072553,26,3,2,76.02000000000001,4,830.9417678577647,O=C(NC1CCCCNC1=O)c1cnn(Cc2ccccc2)c1
ZINC,,CC(C)C[C@H]1NC(=O)N(CN2CC[NH+](C3CCC(C(C)C)CC3)CC2)C1=O,CC(C)C[C@H]1NC(=O)N(CN2CC[NH+](C3CCC(C(C)C)CC3)CC2)C1=O,379.56900000000024,1.3257000000000017,2,3,0.6847288467269899,4.293731186603534,27,3,0,57.09,6,520.2746487377576,O=C1CNC(=O)N1CN1CC[NH+](C2CCCCC2)CC1
ZINC,,CCc1n[nH]c(C(=O)N[C@H]2CCC[C@@H](c3c[nH]c4ccccc34)C2)c1C,CCc1n[nH]c(C(=O)N[C@H]2CCC[C@@H](c3c[nH]c4ccccc34)C2)c1C,350.46600000000007,4.218020000000003,3,2,0.6590108020866439,3.3266496883062704,26,4,3,73.57,4,923.1387742859299,O=C(NC1CCCC(c2c[nH]c3ccccc23)C1)c1ccn[nH]1
ZINC,,Cc1noc(C)c1[C@H](C)NC(=O)[C@]1(C)Cc2ccccc2C(=O)O1,Cc1noc(C)c1[C@H](C)NC(=O)[C@]1(C)Cc2ccccc2C(=O)O1,328.36800000000005,2.640440000000001,1,5,0.8760615077841097,3.3769482475878725,24,3,2,81.43,3,791.6001370237989,O=C1OC(C(=O)NCc2cnoc2)Cc2ccccc21
ZINC,,Cc1ccc(C(=O)N(C)CC[NH+](C)C)cc1C,Cc1ccc(C(=O)N(C)CC[NH+](C)C)cc1C,235.351,0.5199400000000003,1,1,0.8083863820768488,3.0559681203020954,17,1,1,24.750000000000004,4,399.20872514861844,c1ccccc1
ZINC,,Cc1cc(NC(=O)[C@H](C)OC(=O)c2cc(C)n(C3CC3)c2C)on1,Cc1cc(NC(=O)[C@H](C)OC(=O)c2cc(C)n(C3CC3)c2C)on1,331.3720000000001,2.9202600000000016,1,6,0.851362147903879,2.9071545731342283,24,3,2,86.36,5,785.8560300929508,O=C(COC(=O)c1ccn(C2CC2)c1)Nc1ccno1
ZINC,,CCc1nn(C)cc1NC(=O)N[C@H](CC)CO,CCc1nn(C)cc1NC(=O)N[C@H](CC)CO,240.30699999999996,0.8748999999999996,3,4,0.7143462060616209,3.0990740005860014,17,1,1,79.18,5,371.548377595351,c1cn[nH]c1
ZINC,,CCOc1ccc(NC(=O)NCCN2C(=O)c3ccccc3C2=O)cc1,CCOc1ccc(NC(=O)NCCN2C(=O)c3ccccc3C2=O)cc1,353.37800000000004,2.503000000000001,2,4,0.7812855862916176,1.8607315684657397,26,3,2,87.74000000000001,6,797.9328068014652,O=C(NCCN1C(=O)c2ccccc2C1=O)Nc1ccccc1
ZINC,,Cc1ccc(CCCC(=O)N(CC(=O)N(C)C)c2ccccc2)s1,Cc1ccc(CCCC(=O)N(CC(=O)N(C)C)c2ccccc2)s1,344.48,3.5006200000000023,0,3,0.7711848890307121,2.284508349340191,24,2,2,40.620000000000005,7,679.6850516811248,O=C(CCCc1cccs1)Nc1ccccc1
ZINC,,COc1ccccc1C[C@@H]1CCC[NH+]1Cc1ccccc1NC(C)=O,COc1ccccc1C[C@@H]1CCC[NH+]1Cc1ccccc1NC(C)=O,339.45900000000006,2.4436,2,2,0.8488715706233668,3.835205665788484,25,3,2,42.77,6,729.3409181479338,c1ccc(CC2CCC[NH+]2Cc2ccccc2)cc1
ZINC,,O=C(c1cccc(F)c1)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,O=C(c1cccc(F)c1)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,329.3310000000001,2.696300000000001,0,4,0.6413122202725839,1.868900451048841,24,3,2,66.69,3,773.1810136122893,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1
ZINC,,O=C(CNS(=O)(=O)c1cc(Cl)ccc1Cl)N1CCN(c2ccc(F)cc2)CC1,O=C(CNS(=O)(=O)c1cc(Cl)ccc1Cl)N1CCN(c2ccc(F)cc2)CC1,446.33100000000024,2.7596000000000016,1,4,0.767303216537639,2.0933016275028997,28,3,2,69.72,5,962.5411588745317,O=C(CNS(=O)(=O)c1ccccc1)N1CCN(c2ccccc2)CC1
ZINC,,N#C/C(=C/c1cccc(OCc2ccccc2C#N)c1)c1ccc(F)cn1,N#C/C(=C/c1cccc(OCc2ccccc2C#N)c1)c1ccc(F)cn1,355.372,4.735560000000003,0,4,0.6201744160183755,2.4218744825480805,27,3,3,69.69999999999999,5,1059.906267959898,C(=Cc1ccccn1)c1cccc(OCc2ccccc2)c1
ZINC,,NC1=NC(=O)[C@](Cc2cccs2)(c2cccs2)N1,NC1=NC(=O)[C@](Cc2cccs2)(c2cccs2)N1,277.37399999999997,1.6920999999999995,2,5,0.896887799161657,3.7440566625917473,18,3,2,67.47999999999999,3,588.885824320887,O=C1N=CNC1(Cc1cccs1)c1cccs1
ZINC,,COc1cc(OC)cc(-c2nnc(SC[C@H](O)c3cccc(F)c3)o2)c1,COc1cc(OC)cc(-c2nnc(SC[C@H](O)c3cccc(F)c3)o2)c1,376.40900000000005,3.718600000000003,1,7,0.6297931977110679,2.7817331840836435,26,3,3,77.61,7,864.8825827153045,c1ccc(CCSc2nnc(-c3ccccc3)o2)cc1
ZINC,,O=C(CN1C(=O)C(=O)N(Cc2cccs2)C1=O)Nc1ccc(F)cc1Cl,O=C(CN1C(=O)C(=O)N(Cc2cccs2)C1=O)Nc1ccc(F)cc1Cl,395.7990000000001,2.4701000000000004,1,5,0.6220420068781335,2.261216027925199,26,3,2,86.79,5,902.9047468659095,O=C(CN1C(=O)C(=O)N(Cc2cccs2)C1=O)Nc1ccccc1
ZINC,,C[C@@H](c1ccc(Cl)cc1)[NH+](C)C[C@@H]1CCC(C)(C)[C@@H]1O,C[C@@H](c1ccc(Cl)cc1)[NH+](C)C[C@@H]1CCC(C)(C)[C@@H]1O,296.86199999999997,2.712800000000001,2,1,0.8772586910092843,4.552279391138745,20,2,1,24.67,4,442.808155468815,c1ccc(C[NH2+]CC2CCCC2)cc1
ZINC,,Cc1ccc([C@H]2CC[NH2+]C[C@H]2CC(C)C)cc1F,Cc1ccc([C@H]2CC[NH2+]C[C@H]2CC(C)C)cc1F,250.381,2.847120000000001,1,0,0.8492998514302852,4.110435624834524,18,2,1,16.61,3,400.08347578213085,c1ccc(C2CC[NH2+]CC2)cc1
ZINC,,CCOCCCNc1ncnc2c1CCCC2,CCOCCCNc1ncnc2c1CCCC2,235.33099999999996,2.1939,1,4,0.7677996101292307,2.345795197225172,17,2,1,47.04,6,354.51785336495766,c1ncc2c(n1)CCCC2
ZINC,,Cc1[nH]nc(CCC(=O)N2C[C@H]3CC[C@@H]2CN(C(=O)c2ccccn2)C3)c1C,Cc1[nH]nc(CCC(=O)N2C[C@H]3CC[C@@H]2CN(C(=O)c2ccccn2)C3)c1C,381.4800000000001,2.1173399999999996,1,4,0.8794420389764768,4.13094948080942,28,5,2,82.19000000000001,4,862.9358258183086,O=C(c1ccccn1)N1CC2CCC(C1)N(C(=O)CCc1cc[nH]n1)C2
ZINC,,CC1(C)CCCC[C@@H]1NS(=O)(=O)c1c(N)nc2sccn12,CC1(C)CCCC[C@@H]1NS(=O)(=O)c1c(N)nc2sccn12,328.463,2.2251000000000003,2,6,0.9038614482926421,3.4664490786194326,21,3,2,89.49,3,760.320679123604,O=S(=O)(NC1CCCCC1)c1cnc2sccn12
